lat,lon,timezone,timezone_offset,dt,sunrise,sunset,moonrise,moonset,moon_phase,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,clouds,pop,rain,uvi,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,weather_id,weather_main,weather_description,weather_icon,current,location
1.3521,103.8198,Asia/Singapore,28800,1710738000,1710716973,1710760561,1710741960,1710697380,0.28,1009,46,291.62,5.21,39,7.28,33,0.02,,16.0,304.83,299.08,304.83,299.32,301.0,299.1,306.08,299.32,303.16,299.1,802,Clouds,scattered clouds,03d,1710290028.295679,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710824400,1710803352,1710846945,1710831540,1710787020,0.31,1010,54,294.02,5.82,36,7.66,76,0.2,0.23,16.0,304.48,298.18,304.48,299.58,301.13,298.51,307.21,299.58,304.32,299.29,500,Rain,light rain,10d,1710290028.295679,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1010,57,294.57,6.99,39,9.42,95,0.07,,16.0,304.27,298.55,304.27,299.76,300.56,298.71,307.51,299.76,303.25,299.49,804,Clouds,overcast clouds,04d,1710290028.295679,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710392400,1710371453,1710415024,1710383040,1710428040,0.15,1012,65,295.75,6.03,16,10.6,85,0.2,0.23,14.05,303.04,298.28,304.34,299.83,301.72,298.75,306.8,302.2,305.46,299.58,500,Rain,light rain,10d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710478800,1710457833,1710501409,1710472680,1710517800,0.18,1011,56,294.15,6.48,21,8.31,99,0.0,,14.57,303.68,298.29,304.26,299.56,301.79,298.29,306.16,299.56,305.11,299.08,804,Clouds,overcast clouds,04d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710565200,1710544213,1710587793,1710562440,0,0.22,1011,56,294.4,5.41,26,7.65,82,0.0,,14.37,304.1,297.75,304.41,299.9,302.25,297.75,306.95,302.42,305.91,298.46,803,Clouds,broken clouds,04d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710651600,1710630593,1710674177,1710652260,1710607620,0.25,1009,55,294.64,5.08,13,8.69,90,0.0,,15.17,304.7,298.56,304.7,300.12,301.48,298.56,307.88,302.64,304.77,299.38,804,Clouds,overcast clouds,04d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710738000,1710716973,1710760561,1710741960,1710697380,0.28,1009,52,293.51,5.12,35,8.38,55,0.0,,14.94,304.59,298.4,304.59,300.26,301.89,298.4,306.96,303.04,305.49,299.15,803,Clouds,broken clouds,04d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710824400,1710803352,1710846945,1710831540,1710787020,0.31,1009,60,295.35,5.88,38,7.98,77,1.0,3.12,15.0,304.04,298.89,304.04,299.97,301.29,299.67,307.76,302.5,304.97,299.67,500,Rain,light rain,10d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1010,57,295.01,8.74,53,9.87,86,0.0,,15.0,304.6,298.69,304.6,299.69,301.12,299.68,308.18,299.69,303.89,299.68,804,Clouds,overcast clouds,04d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1009,57,294.81,6.27,23,8.86,6,0.53,0.6,15.0,304.66,298.77,304.66,300.1,301.59,298.77,308.3,302.6,304.85,299.58,500,Rain,light rain,10d,1710376315.5219498,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710478800,1710457833,1710501409,1710472680,1710517800,0.18,1011,63,295.01,5.63,39,7.72,84,0.13,,14.22,302.8,298.32,304.12,298.99,301.0,298.83,305.89,299.61,303.41,299.65,803,Clouds,broken clouds,04d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710565200,1710544213,1710587793,1710562440,0,0.22,1012,60,295.15,4.83,24,6.81,100,0.0,,9.41,303.59,297.94,304.08,299.51,301.26,297.96,306.84,299.51,304.75,298.77,804,Clouds,overcast clouds,04d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710651600,1710630593,1710674177,1710652260,1710607620,0.25,1011,59,294.92,4.42,23,7.2,96,0.02,,13.9,303.78,298.3,304.11,299.43,301.3,298.3,307.0,299.43,304.69,299.09,804,Clouds,overcast clouds,04d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710738000,1710716973,1710760561,1710741960,1710697380,0.28,1009,55,294.28,4.51,11,7.46,21,0.0,,15.3,304.62,298.16,304.62,299.62,301.14,298.62,307.72,299.62,304.2,299.47,801,Clouds,few clouds,02d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710824400,1710803352,1710846945,1710831540,1710787020,0.31,1009,59,295.72,4.33,31,6.62,68,0.41,1.58,15.29,304.72,298.55,304.72,299.34,301.05,298.89,308.96,299.34,304.29,299.79,500,Rain,light rain,10d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1010,52,293.62,6.59,26,9.74,12,0.0,,16.0,304.62,298.04,304.62,299.6,300.72,298.14,307.01,299.6,303.35,298.91,801,Clouds,few clouds,02d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1009,63,295.46,5.03,33,7.64,67,0.32,0.57,16.0,303.07,298.27,303.29,299.38,300.82,298.83,306.44,299.38,303.67,299.59,500,Rain,light rain,10d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1007,57,295.1,4.97,31,7.71,10,0.38,1.16,16.0,305.02,298.28,305.02,299.64,301.05,298.74,309.06,299.64,304.43,299.57,500,Rain,light rain,10d,1710462783.11102,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710565200,1710544213,1710587793,1710562440,0,0.22,1012,64,295.47,5.36,44,7.72,98,0.0,,10.86,302.77,298.6,303.07,299.23,300.86,299.23,306.03,299.23,303.88,299.23,804,Clouds,overcast clouds,04d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710651600,1710630593,1710674177,1710652260,1710607620,0.25,1011,66,295.68,5.7,23,9.15,98,0.2,0.12,13.28,302.51,298.2,304.2,299.71,301.53,298.2,305.89,299.71,304.88,299.01,500,Rain,light rain,10d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710738000,1710716973,1710760561,1710741960,1710697380,0.28,1010,61,295.33,6.13,35,8.83,25,0.2,0.29,15.39,303.68,298.18,303.93,299.96,302.23,298.18,307.25,302.56,306.64,298.93,500,Rain,light rain,10d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710824400,1710803352,1710846945,1710831540,1710787020,0.31,1010,61,295.61,6.48,34,8.24,26,0.48,0.25,15.26,304.0,298.59,304.0,299.82,301.26,298.59,307.92,302.25,304.9,299.49,500,Rain,light rain,10d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1010,58,295.49,7.7,30,11.69,8,0.2,0.21,14.14,304.84,298.7,304.84,299.41,300.56,299.09,308.95,299.41,302.52,299.96,500,Rain,light rain,10d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1010,64,295.85,4.95,21,8.93,40,0.86,1.11,15.0,303.04,298.22,303.04,299.53,301.1,298.44,306.58,299.53,304.26,299.24,500,Rain,light rain,10d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1009,68,295.78,5.66,48,8.73,75,0.26,0.33,15.0,302.06,298.36,303.17,299.56,300.76,298.69,305.33,299.56,303.67,299.52,500,Rain,light rain,10d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1009,63,295.98,6.52,56,8.05,65,0.87,1.53,15.0,304.03,298.33,304.03,299.74,301.11,298.55,308.49,299.74,303.87,299.42,500,Rain,light rain,10d,1710548904.3279357,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710651600,1710630593,1710674177,1710652260,1710607620,0.25,1011,62,295.56,5.28,24,8.02,40,0.4,0.49,15.59,303.67,298.91,304.82,299.86,301.42,299.31,307.46,302.11,304.8,299.31,500,Rain,light rain,10d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710738000,1710716973,1710760561,1710741960,1710697380,0.28,1010,57,294.94,5.34,37,7.22,31,0.03,,15.64,304.39,298.2,304.7,299.99,302.32,298.2,307.75,302.62,306.45,298.95,802,Clouds,scattered clouds,03d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710824400,1710803352,1710846945,1710831540,1710787020,0.31,1010,58,295.43,6.83,43,9.0,24,0.13,,15.48,304.71,298.43,305.08,299.9,302.25,298.43,308.67,302.34,306.1,299.26,801,Clouds,few clouds,02d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1010,56,294.98,6.95,25,9.58,48,0.26,0.57,14.84,304.99,298.75,304.99,299.66,300.71,299.14,308.73,299.66,303.33,299.14,500,Rain,light rain,10d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1009,53,294.19,4.78,17,8.49,22,0.2,0.32,14.12,305.23,298.41,305.23,299.61,300.86,299.29,308.42,299.61,303.38,299.29,500,Rain,light rain,10d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1007,54,293.98,5.62,51,7.23,67,0.0,,15.0,304.76,298.61,304.76,299.98,301.29,298.85,307.75,302.11,303.95,299.64,803,Clouds,broken clouds,04d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1008,59,294.98,5.77,58,7.01,39,0.04,,15.0,304.18,298.72,304.18,300.19,301.2,298.78,307.81,302.42,303.91,299.51,802,Clouds,scattered clouds,03d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1010,60,294.92,4.59,71,5.81,45,0.11,,15.0,303.57,299.2,303.57,300.28,301.48,299.53,306.8,302.5,304.17,299.53,802,Clouds,scattered clouds,03d,1710635899.8544946,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710738000,1710716973,1710760561,1710741960,1710697380,0.28,1010,57,294.7,7.69,40,8.73,44,0.0,,15.67,304.06,299.37,304.28,300.19,302.63,299.64,307.1,303.17,306.96,299.64,802,Clouds,scattered clouds,03d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710824400,1710803352,1710846945,1710831540,1710787020,0.31,1011,60,295.43,7.93,50,9.54,12,0.0,,14.45,304.11,298.75,304.93,300.0,302.38,298.75,307.91,302.39,306.19,299.61,801,Clouds,few clouds,02d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1011,57,294.93,7.66,26,9.64,6,0.39,0.53,14.95,304.66,298.96,304.96,300.0,302.2,299.19,308.3,302.48,305.62,299.19,500,Rain,light rain,10d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1009,59,295.15,5.7,23,9.26,46,0.67,0.59,14.58,304.04,298.5,304.04,299.95,301.5,298.67,307.52,302.21,304.51,299.42,500,Rain,light rain,10d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1007,61,295.14,5.96,53,7.48,78,0.77,0.57,14.94,303.65,298.66,303.65,300.32,301.53,298.83,307.19,302.67,304.57,299.65,500,Rain,light rain,10d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1008,63,295.62,6.23,60,7.15,6,0.67,0.63,15.0,303.76,298.91,303.76,300.4,301.24,298.94,307.89,302.93,304.13,299.79,500,Rain,light rain,10d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1010,63,294.94,5.74,80,6.53,68,0.0,,15.0,302.78,299.13,302.78,301.02,302.27,299.33,305.85,303.69,305.58,299.33,803,Clouds,broken clouds,04d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1009,63,295.17,6.9,89,6.65,94,0.0,,15.0,302.93,299.79,303.38,300.79,302.01,299.89,306.15,303.49,305.22,302.01,804,Clouds,overcast clouds,04d,1710721732.210215,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710824400,1710803352,1710846945,1710831540,1710787020,0.31,1011,64,296.43,7.19,42,9.25,46,1.0,1.69,14.98,303.89,299.54,303.98,299.97,301.98,299.88,308.43,302.5,305.87,302.79,500,Rain,light rain,10d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1011,65,296.12,7.13,35,10.49,75,1.0,7.92,13.88,303.1,299.11,303.64,299.63,301.77,299.98,306.92,299.63,305.57,302.27,501,Rain,moderate rain,10d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1010,64,295.95,6.19,36,10.4,71,0.37,,14.85,303.37,298.54,303.37,299.66,301.89,298.66,307.28,299.66,305.32,299.49,803,Clouds,broken clouds,04d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1008,62,295.55,6.1,55,8.02,94,0.2,0.26,15.08,303.3,298.42,303.3,300.04,301.08,298.42,306.69,302.65,303.81,299.14,500,Rain,light rain,10d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1009,66,295.87,5.42,78,6.27,27,0.35,0.25,14.88,302.97,298.95,302.97,300.75,301.67,299.04,306.86,303.89,305.35,299.85,500,Rain,light rain,10d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1010,66,295.73,5.03,89,5.92,33,0.0,,15.0,302.78,299.75,302.78,301.04,301.53,299.75,306.45,304.13,304.88,299.75,802,Clouds,scattered clouds,03d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1009,69,296.43,6.08,56,7.55,100,0.34,0.18,15.0,302.89,299.66,303.27,300.43,301.55,299.66,307.34,303.3,304.92,299.66,500,Rain,light rain,10d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1010,66,296.21,4.51,39,5.31,78,1.0,1.95,15.0,303.19,299.36,303.19,300.35,301.73,299.36,307.34,303.34,305.83,299.36,500,Rain,light rain,10d,1710808039.1014466,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710910800,1710889731,1710933329,1710920940,1710876540,0.34,1011,66,295.74,6.49,30,9.69,89,0.99,5.17,13.02,302.77,299.03,302.88,299.33,300.82,299.88,306.43,299.33,303.79,302.38,501,Rain,moderate rain,10d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1010,63,295.89,5.75,37,9.61,55,0.74,2.24,13.55,303.62,298.49,303.65,299.58,301.57,298.49,307.59,299.58,304.35,299.35,500,Rain,light rain,10d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1009,59,295.27,4.96,61,7.33,98,0.18,,15.07,303.94,298.66,303.94,299.98,301.94,298.66,307.32,302.19,305.78,299.46,804,Clouds,overcast clouds,04d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1009,69,296.11,4.29,75,5.24,16,0.36,1.31,14.0,302.28,298.83,302.38,300.04,300.72,299.19,305.97,302.39,303.58,299.19,500,Rain,light rain,10d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1010,65,295.64,4.14,82,4.92,69,0.2,,14.39,303.08,299.07,303.08,300.48,301.27,299.26,306.88,303.41,304.77,299.26,803,Clouds,broken clouds,04d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1009,70,296.73,5.39,66,7.16,69,0.42,3.73,15.0,302.7,299.49,303.06,300.08,300.91,299.55,307.12,302.83,304.25,299.55,500,Rain,light rain,10d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1009,65,296.04,5.27,49,7.62,45,0.34,1.52,15.0,303.51,299.14,303.51,300.28,301.3,299.25,307.82,303.39,304.84,299.25,500,Rain,light rain,10d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1010,59,295.1,6.29,47,8.23,56,0.36,0.59,15.0,304.47,299.35,304.47,299.83,301.28,299.76,308.42,302.12,304.5,299.76,500,Rain,light rain,10d,1710894891.6117258,Singapore
1.3521,103.8198,Asia/Singapore,28800,1710997200,1710976110,1711019712,1711010160,1710965760,0.38,1010,58,295.34,6.56,23,10.24,90,0.29,,14.46,304.38,299.39,304.38,299.76,301.67,300.2,307.98,299.76,304.54,303.2,804,Clouds,overcast clouds,04d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1008,57,294.64,6.06,54,7.48,41,0.0,,15.27,304.22,298.36,304.26,299.79,301.8,298.36,307.41,299.79,304.96,299.05,802,Clouds,scattered clouds,03d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1010,58,294.34,4.96,82,6.36,12,0.0,,14.83,303.58,298.43,303.58,300.24,301.82,298.43,306.39,302.43,304.37,299.08,801,Clouds,few clouds,02d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1009,64,295.75,5.67,73,7.09,54,0.65,1.63,14.78,303.43,298.92,303.43,300.33,301.14,299.22,307.41,303.51,304.92,299.22,500,Rain,light rain,10d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1009,61,295.73,6.71,84,7.65,82,0.29,0.81,14.57,304.47,299.39,304.47,300.21,301.46,299.5,308.95,303.12,305.2,299.5,500,Rain,light rain,10d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1009,66,296.39,5.75,49,7.66,91,0.65,6.04,15.0,303.48,299.05,303.48,300.13,301.1,299.38,308.0,303.23,304.83,299.38,500,Rain,light rain,10d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1010,64,296.06,4.98,50,7.0,54,0.36,2.3,15.0,303.71,298.8,303.71,299.83,301.36,299.13,308.03,302.2,304.97,299.13,500,Rain,light rain,10d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1009,62,295.42,4.62,72,6.16,93,0.38,1.15,15.0,303.79,298.68,303.79,300.5,301.32,299.49,307.72,302.81,303.87,299.49,500,Rain,light rain,10d,1710980943.0831952,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711083600,1711062489,1711106096,1711099140,1711054800,0.41,1008,61,294.85,6.38,55,7.71,48,0.0,,14.95,303.19,298.76,303.95,299.58,301.54,299.26,306.26,299.58,304.44,299.26,802,Clouds,scattered clouds,03d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1009,60,294.86,5.58,78,6.57,36,0.0,,14.82,303.56,298.47,303.56,300.28,302.02,298.47,306.78,302.41,304.91,299.17,802,Clouds,scattered clouds,03d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1011,59,294.54,4.79,80,5.91,84,0.02,,14.77,303.5,298.95,303.64,300.47,301.97,298.95,306.45,303.17,305.14,299.6,803,Clouds,broken clouds,04d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1009,66,296.25,6.25,83,7.62,42,0.43,0.81,14.02,303.29,299.37,303.77,300.3,301.5,299.56,307.57,303.33,305.29,299.56,500,Rain,light rain,10d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1009,61,295.64,6.29,45,8.16,74,0.51,1.44,13.47,304.41,299.1,304.41,300.12,301.3,299.38,308.82,302.82,304.99,299.38,500,Rain,light rain,10d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1010,60,294.89,3.94,29,5.58,56,0.38,1.43,14.0,304.17,298.67,304.17,300.0,301.25,298.7,308.04,302.65,304.88,299.48,500,Rain,light rain,10d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1010,62,295.37,3.75,139,4.99,97,0.5,2.29,14.0,303.86,298.7,303.86,300.34,300.88,299.06,307.87,303.01,304.05,299.95,500,Rain,light rain,10d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1009,61,294.74,4.0,133,5.56,95,0.3,0.24,14.0,303.27,299.23,303.27,300.81,301.6,299.47,306.42,303.53,304.87,299.47,500,Rain,light rain,10d,1711067487.9705217,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711170000,1711148868,1711192479,1711188000,1711143720,0.44,1009,47,293.37,4.53,74,7.9,32,0.0,,14.67,306.12,297.02,306.91,298.53,301.66,299.41,308.56,299.19,304.07,299.41,802,Clouds,scattered clouds,03d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1010,52,295.15,3.74,59,7.11,97,0.4,0.57,14.28,306.07,297.1,306.73,299.02,301.82,297.1,309.86,299.91,305.86,297.82,500,Rain,light rain,10d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1010,49,294.75,5.03,65,8.11,50,0.32,0.13,14.45,306.93,297.42,307.72,298.87,301.6,297.42,310.74,299.74,304.56,298.3,500,Rain,light rain,10d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1009,46,294.27,3.26,30,5.71,62,0.6,2.32,14.58,307.19,297.64,307.19,298.56,300.09,298.53,310.34,299.43,302.76,299.45,500,Rain,light rain,10d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1010,39,291.95,4.22,57,7.8,69,0.16,,14.37,307.75,297.23,307.75,298.74,300.12,298.26,309.36,299.55,302.2,299.18,803,Clouds,broken clouds,04d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1009,52,294.74,3.67,245,3.7,100,0.52,3.88,15.0,305.71,297.73,305.71,298.77,300.22,298.32,309.11,299.5,302.95,299.19,500,Rain,light rain,10d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1009,50,294.37,4.6,142,6.16,84,0.32,,15.0,305.84,297.47,305.84,299.55,300.32,298.38,308.82,299.55,302.57,299.05,803,Clouds,broken clouds,04d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1010,53,294.64,4.26,168,3.81,68,0.92,3.63,15.0,305.24,298.03,305.24,299.72,300.35,298.8,308.44,299.72,302.93,299.64,500,Rain,light rain,10d,1711153700.292539,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711256400,1711235247,1711278863,1711276800,1711232400,0.47,1011,64,295.34,5.27,70,6.38,93,0.01,,14.25,302.88,299.5,303.5,300.39,302.05,299.79,306.25,303.11,305.48,299.79,804,Clouds,overcast clouds,04d,1711240426.766267,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711342800,1711321626,1711365246,1711365600,1711321140,0.5,1010,65,296.14,6.69,80,7.89,86,0.4,0.67,13.68,303.54,299.06,304.1,300.25,302.15,299.06,307.89,303.11,306.25,299.93,500,Rain,light rain,10d,1711240426.766267,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711429200,1711408005,1711451629,1711454400,1711409880,0.53,1010,59,295.53,6.44,63,8.26,81,0.68,2.67,14.44,304.52,298.8,304.59,300.69,301.99,298.8,308.53,303.76,306.26,299.69,500,Rain,light rain,10d,1711240426.766267,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711515600,1711494384,1711538013,1711543260,1711498620,0.56,1011,58,294.95,5.85,85,7.31,67,0.76,1.95,14.1,304.4,299.12,304.4,300.43,301.43,299.12,308.02,303.52,304.98,299.12,500,Rain,light rain,10d,1711240426.766267,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711602000,1711580762,1711624396,1711632360,1711587540,0.59,1009,57,294.53,4.04,89,5.13,67,0.33,,13.47,304.07,299.61,304.07,300.9,301.84,299.61,307.11,303.46,304.88,299.61,803,Clouds,broken clouds,04d,1711240426.766267,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711688400,1711667141,1711710780,1711721580,1711676640,0.62,1010,64,295.72,4.58,145,5.67,66,0.37,0.55,14.0,303.45,299.87,303.45,301.18,301.84,300.26,307.46,304.57,305.55,302.46,500,Rain,light rain,10d,1711240426.766267,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711774800,1711753520,1711797163,1711811100,1711765920,0.65,1010,62,295.7,4.17,166,5.07,49,0.96,3.78,14.0,303.7,300.34,303.7,301.32,301.92,300.59,307.53,304.73,305.38,303.66,500,Rain,light rain,10d,1711240426.766267,Singapore
1.3521,103.8198,Asia/Singapore,28800,1711861200,1711839899,1711883547,0,1711855500,0.68,1010,63,295.44,4.28,153,4.62,99,1.0,10.35,14.0,303.01,300.29,303.01,300.29,300.5,300.56,306.31,303.1,303.46,303.59,501,Rain,moderate rain,10d,1711240426.766267,Singapore
